- 00.0901
17.7200 聚焦超声消融
17.7200x001 经皮子宫病损聚焦超声消融
17.7200x002 经皮肾上腺病损聚焦超声消融
17.7200x003 经皮肾病损聚焦超声消融
17.7200x004 经皮膀胱病损聚焦超声消融
17.7200x005 经皮肝病损聚焦超声消融
17.7200x006 经皮胰腺病损聚焦超声消融
17.7300 聚焦超声治疗
17.7300x001 经皮聚焦超声热疗
17.7300x002 高强度聚焦超声治疗
- 50.2400x001
- 52.2200x008
- 99.8500x004
